rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","DALE PLAY Records",1,1,8,"10224271"
2,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",1,2,17,"8668373"
3,"spotify:track:5Eax0qFko2dh7Rl2lYs3bx","Bad Bunny","Efecto","Rimas Entertainment LLC",3,3,17,"8284786"
4,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",2,4,17,"8086035"
5,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,5,17,"6511328"
6,"spotify:track:5ildQOEKmJuWGl2vRkFdYc","ROSALÍA","DESPECHÁ","Columbia",6,7,5,"5909722"
7,"spotify:track:5PfFHceiEv61KldMOuVrv8","Peso Pluma, Luis R Conriquez","Siempre Pendientes","Prajin Records",6,6,3,"5844465"
8,"spotify:track:5ww2BF9slyYgNOk37BlC4u","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",8,10,8,"5720134"
9,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,9,17,"5363598"
10,"spotify:track:7dSZ6zGTQx66c2GF91xCrb","KAROL G","PROVENZA","UMLE - Latino",1,8,19,"5330015"
11,"spotify:track:31i56LZnwE6uSu3exoHjtB","Bad Bunny","Neverita","Rimas Entertainment LLC",11,15,17,"5074015"
12,"spotify:track:7gwT3HGL84vF7bgtwL1N88","Lasso","Ojos Marrones","Universal Music Mexico",9,11,10,"4696891"
13,"spotify:track:4w273WCBXwM4P3jTX5HkB2","Grupo Marca Registrada, Junior H","El Rescate","RB Music",8,12,6,"4579459"
14,"spotify:track:5kpxVMDvYGRmNqawPqDTYR","La Adictiva, Luis R Conriquez","JGL","Anval Music",10,13,24,"4426754"
15,"spotify:track:4tYFy8ALRjIZvnvSLw5lxN","Bad Bunny, Rauw Alejandro","Party","Rimas Entertainment LLC",3,14,17,"4154222"
16,"spotify:track:3ZGkdrigbWXLgHungXfZkt","Junior H, Luis R Conriquez","Los Botones Azules","WEA Latina",13,16,26,"3590278"
17,"spotify:track:1797zYiX4cKosMH836X9Gt","Bad Bunny, Tony Dize","La Corriente","Rimas Entertainment LLC",13,17,17,"3580036"
18,"spotify:track:2rurDawMfoKP4uHyb2kJBt","Shakira, Rauw Alejandro","Te Felicito","Sony Music Latin",6,19,19,"3530273"
19,"spotify:track:41oY4WCTj5kccfesTVFnvN","Bad Bunny, Jhayco","Tarot","Rimas Entertainment LLC",7,18,17,"3426435"
20,"spotify:track:7dMTCS9BLzBqYTlAuHP8TM","Danna Paola","XT4S1S","Universal Music Mexico",20,22,3,"3292484"
21,"spotify:track:7Jph6HJbfURt4Fea19IED3","Grupo Marca Registrada","Si Fuera Fácil","RB Music",19,20,14,"3243260"
22,"spotify:track:79HZAZNnOE97rb2hnI0XQr","Rauw Alejandro, Lyanno, Brray","LOKERA","Sony Music Latin/Duars Entertainment",22,29,5,"3224851"
23,"spotify:track:2NWaWZZLFMcr5P4uI2KvWy","Victor Cibrian","En El Radio Un Cochinero","Rancho Humilde",8,21,16,"3123160"
