rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
68,"spotify:track:1G586ld1gbaECg4Bc6w40O","Thalia, Natti Natasha","No Me Acuerdo","Sony Music Latin",5,47,33,"701075"
69,"spotify:track:63bmZnBN1CiJ9sA4qTEe8y","Christian Nodal","Adiós Amor","Universal Music Mexico",9,68,108,"684648"
70,"spotify:track:2G1tXoGBaEMJ7FKGnkf6ud","Gucci Mane, Bruno Mars, Kodak Black","Wake Up in the Sky","Guwop Enterprises/Atlantic",70,96,10,"683996"
71,"spotify:track:2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION, Lil Pump, Swae Lee, Maluma","Arms Around You (feat. Maluma & Swae Lee)","Warner Records",25,65,12,"680887"
72,"spotify:track:3rPAD722s5FFNnwjC91t7Z","Anuel AA","Quiere Beber","2018 Real Hasta La Muerte, Inc.",12,60,22,"677107"
73,"spotify:track:2alIsNw1mqEShbWyO1HXZZ","Sebastian Yatra, Luis Figueroa, Lary Over","Por Perro","UMLE - Latino",8,67,42,"675869"
74,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",2,71,106,"671418"
75,"spotify:track:0LQ1J0BCzA2qnAgp9MkkNE","6ix9ine, Anuel AA","MALA","Scumgang Records/TenThousand Projects, LLC",75,89,7,"669184"
76,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",21,76,15,"668680"
77,"spotify:track:1h9P5WJwyvK8OB7O2YiXgp","Ozuna, Romeo Santos","Ibiza","VP Records Corp/Dimelo Vi",35,69,21,"666558"
78,"spotify:track:2RVrdr062uLFxXwIxwdXPH","Piso 21, Paulo Londra","Te Amo","WM Mexico",12,74,44,"659795"
79,"spotify:track:58q2HKrzhC3ozto2nDdN4z","Cardi B, Bad Bunny, J Balvin","I Like It","Atlantic/KSR",7,70,41,"648302"
80,"spotify:track:5Q3e16qE1RE5oilN3ukasm","Ozuna, Lunay, Rauw Alejandro, Lyanno","Luz Apaga","VP Records Corp/Dimelo Vi",66,66,7,"646590"
81,"spotify:track:6SFtimpTgM5wdYqTalvtFy","Jesse & Joy","Te Esperé","WEA Latina",63,79,8,"644613"
82,"spotify:track:3xcCix7Jv1Rp90YVmgo35D","Wolfine","Bella","LOMIORECORDS",1,77,62,"633930"
83,"spotify:track:7zAGi1cps7yYhAajGXlFTH","Paulo Londra","Chica Paranormal","WEA Latina",30,80,25,"632440"
84,"spotify:track:17LxkTp8UNbPcYrDrI6UOq","Alejandro Fernández, Sebastian Yatra","Contigo Siempre","UMLE - Latino",48,81,20,"630682"
85,"spotify:track:1ea25iz3zE8aLnbSZ5ZR92","El Bebeto","Seremos","UMLE - Disa",60,86,49,"624427"
86,"spotify:track:7DrluKkTviBwCc8AV3VGmf","Shakira, Maluma","Clandestino","Sony Music Latin",5,78,32,"622993"
87,"spotify:track:4RNzKQEzmlvVHca4t6Txkj","Banda MS de Sergio Lizárraga","Tu Postura","Lizos Music",44,87,43,"621208"
88,"spotify:track:6Za3190Sbw39BBC77WSS1C","Natti Natasha, Ozuna","Criminal","Pina Records",1,73,73,"614214"
89,"spotify:track:5LciLoxa1gK70yIUeoHgRx","Bomba Estéreo, Tainy","To My Love - Tainy Remix","Sony Music Latin",3,83,53,"600870"
90,"spotify:track:39N9RPD9MRb5WmoLzNzPeA","Nicky Jam, J Balvin","X","Sony Music Latin",1,82,46,"600229"
91,"spotify:track:5N4erncE7kuUccm7zEmwzk","Silk City, Dua Lipa, Diplo, Mark Ronson","Electricity (with Dua Lipa)","Columbia",21,88,19,"597851"
92,"spotify:track:4NUt1fcnO9aQAELBgXq3Kr","Alejandro Fernández","Me Dediqué a Perderte","Columbia",75,94,108,"597130"
93,"spotify:track:6F9yAYUaNbUhdlQyt5uZ3b","Luis Miguel","La Incondicional","WEA Latina",26,90,41,"594488"
94,"spotify:track:7BwxbmYFy0l3ROHDjV2c14","Luis Miguel","Culpable O No - Miénteme Como Siempre","WEA Latina",4,91,36,"590132"
95,"spotify:track:4QtiVmuA88tPQiCOHZuQ5b","Sofía Reyes, Jason Derulo, De La Ghetto","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","WEA Latina",6,85,48,"573591"
96,"spotify:track:7MHN1aCFtLXjownGhvEQlF","Manuel Turizo","Una Lady Como Tú","Sony Music Latin/La Industria",1,84,87,"572986"
97,"spotify:track:4UuVcf9nvpqyPsOk0P9oBH","Pepe Aguilar, Melissa Robles, Ángela Aguilar, La Marisoul","Prometiste","Pepe Aguilar",81,100,70,"572726"
98,"spotify:track:2wRkBumdItthjYP9XknImg","Marc Anthony, Will Smith, Bad Bunny","Está Rico","Sony Music Latin",55,93,16,"571080"
99,"spotify:track:2EzRdhuoPyNJDlep7lnNf2","Danny Ocean","Dembow","Atlantic Records",8,92,58,"568262"
100,"spotify:track:0e7ipj03S05BNilyu5bRzt","Post Malone, 21 Savage","rockstar (feat. 21 Savage)","Republic Records",18,98,70,"562730"
101,"spotify:track:5W83ErFkO3aKAIS1WMi6u0","Anuel AA, KAROL G","Secreto","Anuel AA & Karol G - Secreto",101,-1,1,"556284"
102,"spotify:track:2QmsKag0YaqhAbpR9Nwmpn","Danny Ocean","Epa Wei","Atlantic Records",21,97,23,"554098"
103,"spotify:track:5T8EDUDqKcs6OSOwEsfqG7","Queen","Don't Stop Me Now - Remastered 2011","EMI",24,95,14,"549614"
104,"spotify:track:1m69ELEgE6k5ZWsap40ozt","Ozuna","Se Preparó","VP Records Corp/Dimelo Vi",1,102,75,"549400"
105,"spotify:track:3RD0PGolM0mETGHaprwgMn","Manuel Turizo","Culpables","Sony Music Latin/La Industria",11,104,25,"541073"
106,"spotify:track:6VuUMo1TusnqBxLTnr3hOI","León Larregui","Brillas","EMI México",43,108,108,"540352"
107,"spotify:track:7qKtcEDbth6kOM5s4uJzw3","Panteon Rococo","La Dosis Perfecta","El Cocodrilo Solitario S. De R. L. De C.V.",104,109,108,"534188"
108,"spotify:track:6MWtB6iiXyIwun0YzU6DFP","Post Malone","Wow.","Republic Records",101,101,3,"533765"
109,"spotify:track:2fuCquhmrzHpu5xcA1ci9x","Queen, David Bowie","Under Pressure - Remastered 2011","EMI",22,99,11,"527064"
110,"spotify:track:76cy1WJvNGJTj78UqeA5zr","Dua Lipa","IDGAF","Warner Records",15,107,53,"524114"
111,"spotify:track:4W3FJapn5CD6Fnrlfj4HFe","C. Tangana, Becky G","Booty","Sony Music Entertainment",103,103,10,"520564"
112,"spotify:track:0nfp44XFmPrLDMMmYfNIP3","La Arrolladora Banda El Limón De Rene Camacho","Calidad Y Cantidad","UMLE - Disa",92,114,43,"518612"
113,"spotify:track:2xJCMIJfcNYDc5iR0sAm2O","Dua Lipa","New Rules","Warner Records",15,105,78,"518395"
114,"spotify:track:6sAwJPgaSQ9Q4XGnbx1gZb","Maluma, Becky G, Anitta","Mala Mía - Remix","Sony Music Latin",93,106,4,"513464"
115,"spotify:track:0I6syWcqSUsZ3sXJEOIGsj","Reik","Ráptame","Columbia",115,116,4,"508268"
116,"spotify:track:7FEmLU7M5aZ5O7FlOdxB33","Edwin Luna y La Trakalosa de Monterrey","Fíjate Que Si","REMEX MUSIC",116,132,34,"505638"
117,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",26,115,98,"504230"
118,"spotify:track:3T5QSIgoaPIh07SwixRDp7","Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose","A Solas - Remix","La Familia",118,129,4,"503667"
119,"spotify:track:6aLJnupvPpT9HLv3xaUhe1","Pedro Capó","Calma","Sony Music Latin",95,111,9,"503012"
120,"spotify:track:1xeLSOaNvDg68FGjIkJxkU","Cartel De Santa","Pollo y Conejo","Babilonia Music, S.A. De C.V.",27,123,26,"501700"
121,"spotify:track:7LLXLd0pisbEAdIVK502VM","Wisin & Yandel","Reggaetón en lo Oscuro","Sony Music Latin",45,112,12,"500140"
122,"spotify:track:5fLOkcGJ6fGNyOGPlG07cK","Alta Consigna","Culpable Tu","Rancho Humilde",57,119,108,"499038"
123,"spotify:track:1Wrzhfa5bNlqvsnCztz190","Hombres G","Devuélveme a mi chica","WM Spain",72,124,80,"498268"
124,"spotify:track:3VHtIuKm8MvOTo81Usu2f5","El de La Guitarra","A Lo Lejos Me Veran","Rancho Humilde",84,125,29,"495473"
125,"spotify:track:14JzyD6FlBD5z0wV5P07YI","Billie Eilish","when the party's over","Darkroom/Interscope Records",122,122,8,"494946"
126,"spotify:track:6Pur3hWy6Nzc27ilmsp5HA","Los Enanitos Verdes","Lamento Boliviano","EMI Latin",117,126,21,"493037"
127,"spotify:track:6kdCN6gTWLcLxmLXoUcwuI","Café Tacvba","Eres","Geffen*",93,128,80,"492020"
128,"spotify:track:3gu0fRSgFuc4FmrtIv0DnC","Wisin & Yandel, Ozuna","Callao","Sony Music Latin",128,134,5,"487482"
129,"spotify:track:7wFybC8jBH3zE139OpCtpG","Gesaffelstein, The Weeknd","Lost in the Fire (feat. The Weeknd)","Columbia",129,-1,1,"487140"
130,"spotify:track:1mlGScrDQqHqmhdIqE8MmA","Morat, Juanes","Besos En Guerra","Universal Music Spain S.L.",38,141,63,"482446"
131,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",86,137,9,"481222"
132,"spotify:track:6cFZ4PLC19taNlpl9pbGMf","Queen","Somebody To Love - Remastered 2011","EMI",19,110,11,"478604"
133,"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Imagine Dragons","Thunder","Kid Ina Korner / Interscope",19,133,90,"478445"
134,"spotify:track:2LsbizbOeNa4x6qsi2jAMb","Jarabe De Palo","La flaca","Parlophone Spain",76,131,104,"476130"
135,"spotify:track:3QwBODjSEzelZyVjxPOHdq","Zion & Lennox, J Balvin","Otra vez (feat. J Balvin)","WEA Latina",3,120,108,"474822"
136,"spotify:track:1NTypzYioS7MHVnIR4d7Uy","Carlos Rivera","Regrésame Mi Corazón","Columbia",59,121,21,"474664"
137,"spotify:track:3GSMdtJphymHEsR8K9jT5Q","León Larregui","Locos","Universal Music Mexico",56,138,108,"473768"
138,"spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","Drake","In My Feelings","Cash Money/Drake LP6",2,117,29,"471682"
139,"spotify:track:75JFxkI2RXiU7L9VXzMkle","Coldplay","The Scientist","Parlophone Records Limited",101,149,108,"466663"
140,"spotify:track:1b2hnkOJVVEereFRweGX51","Los Plebes del Rancho de Ariel Camacho","Según Tus Labios","JG Music",129,146,14,"465657"
141,"spotify:track:4pbJqGIASGPr0ZpGpnWkDn","Queen","We Will Rock You - Remastered 2011","EMI",25,127,11,"463398"
142,"spotify:track:3q2aVABxuztNi3iS6h6qdB","Elefante","Así Es la Vida","Sony Music México",142,145,17,"462454"
143,"spotify:track:0hlXUgUiIfedkY56EktGpd","Inspector","Amargo Adiós","Universal Music Mexico",137,150,11,"461493"
144,"spotify:track:5uvucCRBTkxv7VxIDLOqe7","Ozuna","Devuelveme","VP Records Corp/Dimelo Vi",144,148,4,"459241"
145,"spotify:track:1KSqYYJFyfTecXFk9M0prc","Wisin, Ozuna","Escápate Conmigo (feat. Ozuna)","Sony Music Latin",3,136,95,"458860"
146,"spotify:track:5C0LFQARavkPpn7JgA4sLk","The Police","Every Breath You Take","Polydor Records",119,151,33,"454168"
147,"spotify:track:4vCAzANUWDE24URV6wQ4ra","Bad Bunny","Otra Noche en Miami","Rimas Entertainment LLC",146,147,3,"452900"
148,"spotify:track:6XBjCetHKdO5L9cwMDVffw","Anuel AA, Zion","Hipócrita","2018 Real Hasta La Muerte, Inc.",73,158,26,"452653"
149,"spotify:track:2OWVCFTolecLiGZPquvWvT","Bad Bunny","Estamos Bien","Rimas Entertainment LLC",35,113,29,"450833"
150,"spotify:track:71AMvL4Fey4MwxQShk4VBR","Los Enanitos Verdes","Luz De Dia - En Vivo","Universal Music Mexico",127,156,29,"450726"
151,"spotify:track:3Ga6eKrUFf12ouh9Yw3v2D","Anitta, J Balvin","Downtown","WM Brazil",5,143,61,"448949"
152,"spotify:track:1nfyE13arjOuO54HH0zmqj","Manuel Turizo","Esperándote","Sony Music Latin/La Industria",12,144,58,"447629"
153,"spotify:track:48yFrzTcnTCklWL9PRVZJj","Cartel De Santa","Leve","Babilonia Music, S.A. De C.V.",25,157,107,"446213"
154,"spotify:track:5cepAtqnEQ6yVG6088zMMu","Maluma, Nego do Borel","Corazón (feat. Nego do Borel)","Sony Music Latin",1,139,63,"445972"
155,"spotify:track:5Y9fnynLlIvqtM710MHzfz","Ozuna","Síguelo Bailando","VP Records Corp/Dimelo Vi",7,153,62,"441624"
156,"spotify:track:6DCZcSspjsKoFjzjrWoCdn","Drake","God's Plan","Cash Money/Drake LP6",15,130,52,"440853"
157,"spotify:track:7uL1ZsdxI8l4sgEsgCmTlG","La Arrolladora Banda El Limón De Rene Camacho","Entre Beso Y Beso","UMLE - Disa",33,152,61,"440724"
158,"spotify:track:2IA8cFA46DkjgbsRG7kKbp","Amenazzy, Nicky Jam, Farruko","Baby","Rimas Music",158,-1,1,"439911"
159,"spotify:track:7795WJLVKJoAyVoOtCWqXN","Sam Smith","I'm Not The Only One","Capitol",159,163,13,"439738"
160,"spotify:track:2yS8aYWXEWJ1NlZ7VPDroT","Banda MS de Sergio Lizárraga","Me Vas a Extrañar","Lizos Music",60,160,98,"437309"
161,"spotify:track:6XGfoK5edwViiZlmv7kQcE","Kevin Roldan","Nadie Como Yo","UMLE - Latino",161,164,4,"436306"
162,"spotify:track:4VTTpwcAxVSQNzEZLi75d0","Nacho, Manuel Turizo","Déjalo","UMLE - Latino",117,166,5,"434226"
163,"spotify:track:2GggG2lQVYuus2aeAybe8M","Caos","La Planta","MAMP SONGS",143,161,17,"434113"
164,"spotify:track:0JcNysfWVWaMS7R6vzGB2k","Carlos Vives, Sebastian Yatra","Robarte un Beso","Sony Music Latin",7,155,77,"433374"
165,"spotify:track:33zcmmElV1YbRZe57biUjg","Lele Pons","Celoso","10:22 PM / UMLE",36,118,22,"433158"
166,"spotify:track:2awKQgW88iq9jFM54VaCAp","La Quinta Estacion","El Sol No Regresa","Ariola",163,169,24,"429062"
167,"spotify:track:40hjNYfeyudUJU3QHGW0t1","Lenin Ramírez, T3R Elemento","Rolling One","DEL Records",124,165,16,"427281"
168,"spotify:track:2hyAEExgoEfxrVJKUJTqZV","Yuridia","Amigos No por Favor (Primera Fila) - En Vivo","RCA Records Label",37,142,65,"426024"
169,"spotify:track:59S2kAfdUxi6k2Si8Vi0f3","Calibre 50","Mi Sorpresa Fuiste Tú","Calibre",117,173,24,"425006"
170,"spotify:track:4Ft0391aLVNtCPPseh98lp","Sebastian Yatra","Traicionera","UMLE - Latino",6,140,108,"424583"
171,"spotify:track:2yGNkkwU2iT0doFxkxhcXH","Banda MS de Sergio Lizárraga","Tengo Que Colgar","Lizos Music",48,167,108,"423612"
172,"spotify:track:7DhYjNLksXZhbRQeheAums","Bacilos","Caraluna","WEA Latina",94,162,105,"423233"
173,"spotify:track:4dpTz2Tgczw9lDdBAT0fvT","Carlos Rivera","Me Muero","Columbia",134,175,19,"416132"
174,"spotify:track:27rdGxbavYJeBphck5MZAF","Mark Ronson, Miley Cyrus","Nothing Breaks Like a Heart (feat. Miley Cyrus)","Columbia",100,168,6,"413238"
175,"spotify:track:7dt6x5M1jzdTEt8oCbisTK","Post Malone","Better Now","Republic Records",41,178,32,"409787"
176,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",152,174,9,"409114"
177,"spotify:track:4058DPUoC7sLPQ05pr3e4C","Cartel De Santa","Si Te Vienen a Contar","Babilonia Music, S.A. De C.V.",115,181,51,"408939"
178,"spotify:track:198qSChSMQFuSimdeeY9gK","Los Fabulosos Cadillacs","Vasos Vacíos - Remasterizado 2008","Columbia",136,172,55,"407167"
179,"spotify:track:1RouRzlg8OKFeqc6LvdxmB","Maluma","Felices los 4","Sony Music Latin",1,154,91,"407066"
180,"spotify:track:7rwX0O3RlxqqIjQM8evm5E","Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty","Solita","Hear This Music",19,170,52,"405605"
181,"spotify:track:3ZpajXo0KgjHw5WSMMIDfy","Grupo Codiciado","Gente De Accionar","Rancho Humilde",160,188,20,"405371"
182,"spotify:track:2XVilv6s9GETnw9PG4T9Mz","Maluma","El Préstamo","Sony Music Latin",7,159,45,"405299"
183,"spotify:track:7o2CTH4ctstm8TNelqjb51","Guns N' Roses","Sweet Child O' Mine","Guns N Roses P&D",134,180,29,"403232"
184,"spotify:track:3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","SAD!","Bad Vibes Forever, LLC",48,176,38,"400068"
185,"spotify:track:1Slwb6dOYkBlWal1PGtnNg","Ed Sheeran","Thinking out Loud","Atlantic Records UK",66,182,89,"399196"
186,"spotify:track:05qYbLZyZ0ftsfvI5neoeT","Jd Pantoja, KHEA","Se Motiva","Mueva Records",119,185,5,"397992"
187,"spotify:track:6fxVffaTuwjgEk5h9QyRjy","Ed Sheeran","Photograph","Atlantic Records UK",60,186,69,"396035"
188,"spotify:track:6WSAPEkvEfcEUgSTAo1D3S","Sebastian Yatra, Beret","Vuelve","UMLE - Latino",81,-1,12,"396030"
189,"spotify:track:0JP9xo3adEtGSdUEISiszL","XXXTENTACION","Moonlight","Bad Vibes Forever, LLC",94,190,20,"394977"
